職缺標題,公司名稱,職務類別,工作待遇,上班地點,工作內容,語文條件,擅長工具要求,工作技能,其他條件,職缺網址
總公司-IT部門/數據分析及報表開發工程師,全國電子股份有限公司,資料工程師、軟體工程師、全端工程師,40000.0,新北市五股區五工六路55號(248),"擔任數據平台的資料處理及報表開發工作，透過BI工具重新改寫既有的系統報表及資料處理流程，以提升報表產製的效率及系統資源。

【工作內容】
01. 負責數據分析和報表開發工作。
02. 編寫ETL流程，進行資料清洗、分析、可視化和報表生成等任務。
03. 建立數據自動化工具、腳本和技術文件，以簡化數據流程和提高效率。
04. 參與部分系統開發及維護工作，需具備PHP程式開發能力。
05. 其他主管交辦事項。
 
【應徵條件】
01. 資訊相關學歷，資訊管理、數據分析或相關專業優先。
02. 相關數據分析和報表開發經驗。
03. 熟悉PHP或Python 編程語言，具備一定的系統開發能力。
04. 熟悉MySQL語法，有獨立資料庫作業能力。
05. 對資料視覺化有想法，具BI工具(Tableau等)操作經驗尤佳。
06. 對no-code 應用程式開發及生成式AI技術有高度興趣。
07. 具備良好的溝通能力和團隊合作精神。
08. 邏輯性強、有良好的學習能力和解決問題的能力。",不拘,PHP、Python、MySQL、Tableau,不拘,"01. 資訊相關學歷，資訊管理、數據分析或相關專業優先。
02. 相關數據分析和報表開發經驗。
03. 熟悉PHP或Python 編程語言，具備一定的系統開發能力。
04. 熟悉MySQL語法，有獨立資料庫作業能力。
05. 對資料視覺化有想法，具BI工具(Tableau等)操作經驗尤佳。
06. 對no-code 應用程式開發及生成式AI技術有高度興趣。
07. 具備良好的溝通能力和團隊合作精神。
08. 邏輯性強、有良好的學習能力和解決問題的能力。",https://www.104.com.tw/job/8cam8?jobsource=index_s
資料工程師 (Data Engineer),天鏡科技股份有限公司,軟體工程師、Internet程式設計師、資料庫管理人員,65000.0,新北市新莊區復興路一段 3 號之 2 (5 樓),"* 負責與產品研發團隊協作溝通，處理金融相關 BigData 資料蒐集、整理、儲存流程等程式系統開發
* 設定並實作 Data Pipeline，將不同來源及不同特性的資料，自動化統一整理和歸納
* 系統、網頁 service 行為追蹤，資料蒐集爬蟲架構開發
* 協助開發資料分析介面 Data Visualization

Required Skills & Experience 
* Python & C#
* Master in using SQL to process data in RDB
* Proficient in data ETL packages/libraries from C#/Python
* Familiar with RestFul and SOAP web service
* Extremely collaborative and self-motivated 

Nice To Have Skills ＆ Experience 
* Familiar with Hadoop, Spark, Kafka, Hive 
* Experience of Machine Learning, Deep Learning, Statistics...etc","[{'Language': '英文', 'Listen': '略懂', 'Speak': '略懂', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,未填寫,https://www.104.com.tw/job/68tpe?jobsource=index_s
T-【2024軟體技術人才招募】大數據工程師_人才招募,緯創軟體股份有限公司,資料庫管理人員、軟體工程師、系統分析師,40000.0,新北市汐止區新台五路一段93號32樓,"【工作內容】
1. 因應需求做大數據蒐集、分析與開發 
2. 對資料處理、分析、預測、運算有高度興趣
3. 將資料視覺化, 程式設計, 工商業邏輯分析判讀.
4. 主要技術: Hadoop/R/Python.
5. 維護Data platform, B2B project, BI資料流開發 
6. 需求訪談、分析設計、開發
7. 具工作熱誠、創新嘗試精神 、樂於團隊合作、分享、討論
加分項目:
具有ETL經驗
對雲端開發暨高度興趣
具備PaaS, SaaS服務開發、維護及測試程式經驗
熟悉SSIS、T-SQL或Stored Procedure

【主要產業】
銀行/保險/證券/半導體/面板/電子/通訊業...等系統開發

【工作地點】
固定地點:包括大台北地區(雙北市)、新竹科學園區、台中(台中市/台中科學園區)、台南科學園區、高雄市等區域擇一安排

【薪資】
面議(依經驗與能力核薪)

緯創軟體是台灣唯一專注於全球交付的資訊服務上櫃公司。因應業績不斷成長，需要大量人才加入國際軟體開發團隊。

因專案眾多，將根據您產業經驗、技術程度、專長類別、與期待工作地點，於面試時詳談工作內容與機會，錄取後即為緯創軟體正職人員，歡迎有經驗者加入我們這個大家庭~","[{'Language': '英文', 'Listen': '略懂', 'Speak': '略懂', 'Read': '略懂', 'Write': '略懂'}]",Java、ETL、MS SQL,不拘,"「求職者具有iPAS證照加分」
持有經濟部能力鑑定(iPAS)證書者優先面試!BDA",https://www.104.com.tw/job/69zh1?jobsource=index_s
資料庫工程師,ETC＿遠通電收股份有限公司,資料庫管理人員、資料工程師,40000.0,新北市板橋區新站路16號15樓(百揚大樓) (距捷運板橋站約470公尺),"1. Database environment planning / installation / maintenance
2. Database Backup planning / installation / maintenance
3. Database performance tuning 
4. Database regular requirement management & troubleshooting","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",Windows Server 2012、Windows Server 2019、Excel、Outlook、PowerPoint、Visio、Word,資料庫系統管理維護、資料庫程式設計,"✅ 具多益400分(含)或雅思3分(含)以上之語言能力證明。
✅ 孰悉 Windows Server 2012(含)以上、SQL Server2012(含)以上、Azure SQL 等工具。
✅ T-SQL語法撰寫、語法能分析與優化。
✅ 資料庫備份、備援相關技術之規劃與應用。
✅ 資料庫服器相關硬體之效能觀察與分析。
✅ 資料庫服器建置評估與規劃。",https://www.104.com.tw/job/87wee?jobsource=index_s
BI工程師,裕隆集團總管理處_裕隆經管企業股份有限公司,系統工程師、軟體工程師、資料工程師,40000.0,新北市新店區中興路三段3號 (距捷運七張站約330公尺),"負責集團BI系統維運及相關專案開發:
1.具備企業ERP規劃、開發經驗或企業業務邏輯分析規劃經驗，能支持業務需求，進行業務邏輯梳理及規劃、分析並且程式化，挖掘BI運用需求
2.與用戶部門密切合作，了解產出報告及資訊需求。
3.與用戶部門溝通，根據需求設計和維護報告系統，製作直觀的BI報告，如：財務報告。
4.管理數據資料來源並優化現有的BI系統，確保數據的正確性。
5.主管交辦事項","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"1.熟悉任一種資料倉儲方案(例如:Oracle、GCP BigQuery)，具導入經驗尤佳
2.熟悉Oracle BIEE、ESSBASE或Tableau、Power BI開發，具導入經驗尤佳
3.熟悉任一種ETL工具(例如:IBM DataStage或Pentaho)，具導入經驗尤佳
4.具團隊協作意識及良好用戶溝通、情緒管理能力",https://www.104.com.tw/job/8c7j4?jobsource=index_s
資深商業智慧工程師(BI),104人力銀行_一零四資訊科技股份有限公司,資料工程師、資料科學家、數據分析師,60000.0,新北市新店區寶中路119號3樓(231),"1.數據整合與開發：負責彙整外部數據源，並整合內部資料庫，開發維護ETL流程和BI報表，以支持業務決策過程。
2.資料分析與建模：具備高度數據敏感度，熟練掌握資料分析及機器學習技術，設計並實施資料倉儲架構，以滿足各類資料應用場景需求。
3.資料庫維運管理：具備資料庫維運管理能力，熟悉SQL撰寫及其效能優化，確保數據存取效率和穩定性。
4.資料治理與工具：熟悉資料治理原則和BI工具應用（如：Databricks、Tableau...等）。
5.程式開發與架構：具備Python、R、Scala...等程式開發能力尤佳，能夠規劃資料處理自動化流程架構，自行開發工具以提升工作效率。
6.溝通與問題解決：具備出色的溝通技巧和理解能力，能夠完整評估跨部門需求，並提出創新且實用的解決方案。",不拘,不拘,不拘,"擅長Databricks, Tableau, SQL, Python, R, Scala",https://www.104.com.tw/job/8b8ah?jobsource=index_s
SQL資料工程師-智慧交通領域(IAD20),資拓宏宇國際股份有限公司,軟體工程師、數學研究員、統計學研究員,40000.0,新北市板橋區縣民大道二段7號6樓 (距捷運板橋站約160公尺),"1.Hadoop-based應用系統開發維護及專案支援。
2.巨量資料處理及ETL架構規劃及開發。
3.熟悉資料庫之SQL語法指令(PL/SQL或T-SQL)執行資料轉換及驗證。
4.熟悉SQL語法並具有實務經驗（資料轉檔or驗證資料正確性）。
5.監控資料庫效能，並適時針對相關參數或協助開發人員進行SQL語法效能優化。","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",Java、Python、MS SQL、MySQL、XML Web services,不拘,"熟悉java，會R或Python撰寫分析演算法程式尤佳。
需熟悉Hadoop、NoSQL DB、Web services等技能。",https://www.104.com.tw/job/7j10s?jobsource=index_s
軟體-LLM應用開發工程師,美綠國際股份有限公司,軟體工程師、資料工程師、資料庫管理人員,40000.0,新北市板橋區文化路一段268號13樓之1 (距捷運新埔站約390公尺),應用LLM、RAG及相關技術與工具，整合外部資訊系統，發展創新數位服務模式與相關商務。,"[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",C#、Python、MS SQL、MySQL、PostgreSQL、JavaScript、Node.js、LLM,不拘,"1. 需具備實務經驗.
2. 無實務經驗或實習, 可投軟體助理工程師並備註LLM應用.",https://www.104.com.tw/job/8btmx?jobsource=index_s
(E10- ) BI資訊工程師/高級工程師--資訊處,新漢股份有限公司,資料工程師、軟體工程師、系統工程師,40000.0,新北市中和區中正路920號10樓(元隆捷運雙星大樓A棟) (距捷運中原站約100公尺),"1. 主導集團及子公司BI系統維運及導入整合專案。
2. 具備數據建模和ETL技能，能夠整合不同的數據來源，並確保數據的正確性。 
3. 依據業務單位需求，梳理業務邏輯、規劃分析並開發程式，並產出技術文件及測試文件。 
4. 負責集團資訊系統維運、專案規畫與導入。","[{'Language': '英文', 'Listen': '略懂', 'Speak': '略懂', 'Read': '略懂', 'Write': '略懂'}]",ETL、Oracle、PL/SQL、Tableau、MES、SAP、鼎新,不拘,"1. 擁有2年以上商業智慧軟體(如:SAP BO及 Tableau)開發及維運管理經驗。
2. 熟悉PL/SQL及T-SQL撰寫技能。 
3. 使用過ETL相關工具尤佳。 
4. 熟悉鼎新TIPTOP及MES系統尤佳。 
5. 具備程式開發經驗尤佳。",https://www.104.com.tw/job/8ct36?jobsource=index_s
你想要的AI居家工作 IT崗,說人話有限公司,資料科學家、資料工程師、數據分析師,40000.0,新北市汐止區水源路168號,"思想是一切的開始！

如果您找不到堅持下去的理由，那麼給自己一個重新開始的機會！

人生最可怕的不是月薪3萬多！ 而是去年3萬多，今年3萬多，五年後還是3萬多！ 而且月薪3萬多比30萬還忙，又累又忙的工作是最辛苦的！

加入「說人話」突破自己，你比你相像的要強大的多！

要知道，這個世界上大部分人找夥伴都是從「不妨一試」到「非你不可」的，例如說人話的精英團隊！

「說人話團隊」經歷疫情時代轉型新形態線上為主精英團隊模式，從技術到服務，夥伴們秉持雁型理論，相互支持，相信宇宙吸引力法則，目的都是為了給客戶帶來一次貼心且有效的服務體驗。

宇宙的一切都在震動，如果您也喜歡自由愜意的環境，也總是有超乎意料的結果；

若您曾任職大型企業運營職務，甚至曾經SOHO接案或具備創意執行能力；

如果您不想再被交通、環境局限，每天被自己不開心的人、事、物綁架。 更喜歡討論新奇、好玩、挑戰的新點子。

如果別人總是看不懂您，或許只是您的才華比別人更出色！
我們在挖掘，不讓您埋沒！

30歲不可怕，日復一日的30歲才可怕。
2023已經遠去，2024趕緊賺錢，沒錢怎麼談詩和遠方？

如果您覺得懷才不遇？ 正好，說人話團隊懷財不遇。
錢和情懷，詩和遠方""說人話""都給你。

說人話團隊，為不限國家、地區的遠程年輕線上Work AI團隊，秉持著簡單、快速、有效地原則在國際市場上運行，在成為正式夥伴前，為確保團隊成員間的公平性和互相尊重專業原則 ，請您投遞履歷或最多不超過500字自我介紹(或最多2分鐘內影片)在線上基本認識後，經過篩選，我們會與您預約線上面試，接著我們可能會隨機給您一道簡單的考核題，考核題目一樣會支付薪資 報酬，出乎意料的優秀者，更歡迎您成為正式入團！

團員享有：
遠距自由工作資格+高薪資+專案分紅+孝親費+配對聯誼+海外旅遊+開心紅包+升遷主管制度等福利。

日行千里 何愁無伯樂。

祝福您，
2024 讓實力說人話，吳博敬上。

【職務要求、加分條件】(如具備下方條件請於投遞履歷時特別提出)
資料科學家:
➽ 擁有電腦科學、數學、物理、社會科學、統計學或工程學等相關領域的碩士或博士學位。
➽ 熟悉R語言程式設計、Python程式設計。
➽ 了解Hadoop平台、Apache Spark、SQL/NoSQL資料庫及ETL進程。
➽ 機器學習和資料科學的專業知識。
資料工程師:
➽ 至少熟練掌握 Python / Java / R 其中一種語言。
➽ 熟悉 HTTP 傳輸協議和網頁抓取原理及技術。
➽ 資料探勘、數據資料處理、分析能力。
➽ 基礎統計觀念和機器學習等數據分析專業知識。
數據分析師:
➽ 掌握SQL、Excel、R或Python等數據處理工具。
➽ 使用統計方法進行數據分析的能力。
➽ 數據視覺化能力，如 Tableau、PowerBI 等工具的使用。
➽ 對業務有深入的理解，能從業務角度理解和解釋數據。

歡迎分享給身邊有能力的朋友，一起加入說人話年輕熱血的團隊，共創嶄新未來！
“您的簡歷我們一定會看，如人多回复怠慢請見諒。”",不拘,不拘,人力規劃控管、用人管理、教育訓練總體規劃與績效評估、預算編製與成本控管、工作任務╱業績項目分配、培育人員職涯發展、業績目標達成、督導人員工作績效、危機與議題管理、協商談判能力、部門績效目標管理、客戶資料更新維護、業務或通路開發、業績目標分配與績效達成、業績與管理報表撰寫、廣告業務銷售能力、客戶情報蒐集、客訴案件處理、櫃檯門市接待與需求服務、產品介紹及解說銷售,未填寫,https://www.104.com.tw/job/86fk7?jobsource=index_s
